edition_id,athlete_id
25,51985
25,51991
25,94407
25,51994
25,94458
25,51997
25,94459
25,51998
25,94460
25,94461
25,52005
25,94903
25,94902
47,101077
47,101078
47,101533
47,101296
47,101297
47,101220
47,101189
47,101602
47,86133
47,101275
47,101718
26,107201
26,64452
26,83231
26,105773
26,105437
26,83237
26,83235
26,105341
26,106489
26,108473
26,108474
26,108475
26,108476
26,108477
26,108478
26,108479
26,6758
26,108480
26,108481
26,108482
26,7365
26,94339
26,51769
26,106211
26,8965
26,105165
26,108024
26,90289
26,14040
26,16075
26,90644
26,107071
26,107056
26,107042
26,20482
26,102754
26,23901
26,102755
26,102757
26,102756
26,102760
26,102762
26,102763
26,102758
26,102759
26,102761
26,103038
26,102765
26,102766
26,102767
26,103039
26,111378
26,700195
26,700365
26,700372
26,701064
26,701067
26,91638
26,17385
26,108945
26,91640
26,17404
26,91641
26,17415
26,91642
26,108946
26,91644
26,17428
26,108947
26,91647
26,91648
26,108948
26,91649
26,17346
26,91764
26,91765
26,91766
26,108846
26,108849
26,91768
26,17358
26,108847
26,108848
26,91769
26,91771
26,17365
26,17371
26,17373
26,91772
26,106667
26,33993
26,106699
26,106724
26,91874
26,106752
26,33440
26,91875
26,106430
26,100942
26,104306
26,104307
26,104163
26,104217
26,104218
26,104014
26,104037
26,92749
26,92754
26,92753
26,62704
26,61945
26,103931
26,60900
26,92751
26,61037
26,104761
26,41124
26,65884
26,44972
26,103181
26,93249
26,103212
26,103446
26,93250
26,93245
26,103341
26,103756
26,93244
26,93934
26,93935
26,107532
26,94069
26,108173
26,107340
26,94171
26,94177
26,117567
26,2276
26,107362
26,94176
26,107302
26,107309
26,2273
26,106509
26,106120
26,94406
26,109244
26,51990
26,109245
26,109246
26,109247
26,94458
26,51997
26,94459
26,109248
26,109249
26,94461
26,94903
26,94902
49,101078
49,110815
49,110363
49,101297
49,101296
49,109619
49,110694
49,101602
49,109963
53,115303
53,114597
53,114662
53,115365
53,114518
53,114711
53,83231
53,115423
53,83235
53,114429
53,105341
53,108473
53,108475
53,113544
53,113543
53,108476
53,113545
53,108479
53,6758
53,113546
53,113541
53,113542
53,108481
53,51769
53,94339
53,112155
53,116563
53,116628
53,113281
53,113284
53,113115
53,113124
53,113257
53,111626
53,111627
53,111625
53,14040
53,16075
53,116743
53,21059
53,111390
53,111387
53,113629
53,113630
53,111389
53,113628
53,111383
53,111379
53,111385
53,102756
53,111386
53,111380
53,111382
53,111384
53,113631
53,111388
53,111378
53,111381
53,700881
53,111174
53,111147
53,111142
53,111144
53,111139
53,111141
53,111140
53,111143
53,111175
53,111176
53,113682
53,111149
53,111148
53,111146
53,111145
53,700043
53,700199
53,700208
53,17346
53,91766
53,113953
53,108846
53,91768
53,17358
53,108847
53,91769
53,113955
53,113958
53,91771
53,113957
53,113954
53,108848
53,113956
53,91772
53,123652
53,1006011
53,106667
53,112680
53,118278
53,112681
53,91874
53,34016
53,112580
53,91875
53,112581
53,115937
53,116019
53,100942
53,112419
53,104014
53,117869
53,92749
53,92754
53,62704
53,61945
53,117763
53,117775
53,92751
53,117746
53,111770
53,44972
53,103181
53,93249
53,93247
53,115774
53,93245
53,115699
53,103756
53,93244
53,93934
53,93935
53,108173
53,117567
53,117553
53,107340
53,117563
53,107302
53,117641
53,116367
53,902673
57,101078
57,118312
57,101297
57,101296
57,119721
57,118745
57,86133
54,123460
54,123356
54,124751
54,124754
54,114597
54,123129
54,114662
54,114518
54,83231
54,123130
54,123447
54,114429
54,105341
54,108481
54,108475
54,123997
54,123946
54,113541
54,113543
54,108473
54,123996
54,108476
54,108479
54,123995
54,113545
54,124163
54,124162
54,123490
54,123507
54,123487
54,116563
54,123484
54,124139
54,124138
54,124131
54,16075
54,116743
54,125027
54,123463
54,123374
54,123377
54,123378
54,123379
54,123381
54,123382
54,123384
54,123386
54,123387
54,123388
54,123390
54,123400
54,123402
54,123404
54,123405
54,108948
54,123895
54,91647
54,108946
54,123897
54,108945
54,123898
54,91648
54,123899
54,123900
54,108947
54,123910
54,123917
54,123929
54,123930
54,123932
54,701880
54,701882
54,91766
54,123632
54,113953
54,113958
54,123643
54,113957
54,123647
54,123652
54,123653
54,123654
54,123655
54,123659
54,123661
54,123680
54,123681
54,701869
54,701876
54,701871
54,118278
54,126875
54,124143
54,112580
54,93245
54,100942
54,124631
54,124628
54,124611
54,124623
54,104218
54,124610
54,112419
54,124626
54,104217
54,104014
54,117869
54,125078
54,92754
54,125080
54,117775
54,117746
54,92751
54,123133
54,123132
54,124622
54,103181
54,93244
54,93934
54,123355
54,123353
54,123588
54,117563
54,117567
54,123586
54,123595
54,107302
54,94176
54,123131
54,124346
54,124348
54,124359
54,124356
54,124350
54,124357
54,124349
54,124358
54,124355
54,124351
54,124352
54,124353
54,123467
58,101078
58,127272
58,127273
58,101296
58,127270
58,127271
58,127274
59,132380
59,128883
59,124751
59,124754
59,132334
59,132333
59,132332
59,114662
59,115365
59,114518
59,123130
59,128875
59,128876
59,123447
59,128873
59,114429
59,105341
59,108481
59,108475
59,123946
59,132339
59,132338
59,108473
59,132337
59,108479
59,132335
59,132336
59,132340
59,132341
59,124163
59,128877
59,132345
59,132343
59,123490
59,132344
59,132342
59,123507
59,123487
59,123484
59,132346
59,132348
59,132349
59,132347
59,128881
59,128880
59,128879
59,128878
59,132352
59,113115
59,124138
59,132351
59,132350
59,124131
59,132354
59,132355
59,116743
59,132353
59,123463
59,132362
59,132368
59,132356
59,132367
59,132371
59,132377
59,132360
59,132376
59,132366
59,132357
59,132364
59,132363
59,132370
59,132369
59,132374
59,132359
59,1006236
59,1006238
59,1006237
59,1006239
59,1006235
59,1006234
59,132379
59,132378
59,123378
59,123384
59,123404
59,123386
59,132384
59,123387
59,123390
59,132383
59,132382
59,123377
59,132381
59,132385
59,123400
59,123379
59,128897
59,128887
59,128892
59,128889
59,128894
59,128884
59,128888
59,128896
59,136599
59,128885
59,128891
59,128890
59,128886
59,128893
59,128895
59,123932
59,132389
59,123900
59,123898
59,108947
59,108946
59,132388
59,123899
59,132391
59,132386
59,123895
59,132390
59,132387
59,132392
59,123917
59,123929
59,123897
59,108948
59,128907
59,123661
59,113957
59,123659
59,128899
59,128904
59,123681
59,123655
59,128898
59,128902
59,128903
59,128900
59,113953
59,128901
59,113956
59,123647
59,1100158
59,1100159
59,118278
59,112580
59,132393
59,122250
59,132407
59,104218
59,132394
59,132395
59,132396
59,132397
59,132398
59,132399
59,132400
59,132401
59,132402
59,132403
59,132404
59,132405
59,132446
59,132408
59,117869
59,125078
59,92754
59,132413
59,132411
59,132409
59,128910
59,128908
59,128911
59,128909
59,62704
59,117775
59,132415
59,132414
59,128912
59,41067
59,128913
59,124622
59,132416
59,132417
59,128914
59,128915
59,123588
59,117563
59,132418
59,132420
59,132421
59,132419
59,123131
59,132422
59,124349
59,124350
59,124351
59,124353
59,124356
59,124358
59,132423
59,132424
59,132425
59,132426
59,124352
59,132428
59,128916
59,128917
59,128918
59,128919
59,128920
59,128921
59,128922
59,128923
59,128924
59,128925
59,128926
59,128927
59,128928
59,123467
60,127273
60,119721
60,136669
60,136668
60,136670
60,138394
60,136671
61,147684
61,140468
61,140469
61,115365
61,140442
61,128873
61,108481
61,123946
61,132339
61,132338
61,140475
61,140470
61,132337
61,132335
61,140476
61,140473
61,132340
61,140478
61,140481
61,140482
61,124163
61,140443
61,140480
61,2502384
61,2502383
61,140479
61,1805250
61,140484
61,123484
61,140483
61,128879
61,2102874
61,140444
61,132351
61,116743
61,90644
61,140485
61,132354
61,123463
61,140498
61,140504
61,140491
61,140497
61,140495
61,140501
61,140488
61,140506
61,140486
61,140489
61,140492
61,140500
61,140502
61,140494
61,140505
61,140503
61,140508
61,140493
61,140496
61,140507
61,140490
61,140499
61,140445
61,123378
61,123384
61,123404
61,132385
61,123402
61,140510
61,132384
61,147800
61,147749
61,140513
61,123377
61,140515
61,140509
61,140512
61,140514
61,140511
61,108948
61,123900
61,140524
61,140523
61,140521
61,140520
61,123899
61,140518
61,140517
61,132386
61,123895
61,132392
61,140519
61,140522
61,123929
61,123897
61,140525
61,140516
61,113956
61,2101173
61,140448
61,140452
61,140447
61,128898
61,128904
61,123659
61,123655
61,140453
61,140450
61,2101174
61,2101171
61,140449
61,123643
61,113953
61,2101168
61,140451
61,118278
61,112580
61,93245
61,140526
61,104217
61,140454
61,132405
61,2102878
61,147694
61,140528
61,132404
61,132398
61,140527
61,140530
61,2502441
61,2502434
61,2502440
61,132399
61,140529
61,2102890
61,140531
61,132409
61,128910
61,128908
61,140456
61,140455
61,128911
61,128909
61,62704
61,117775
61,140532
61,132414
61,128912
61,128913
61,140533
61,132417
61,2504408
61,128914
61,128915
61,140540
61,140539
61,1302698
61,140535
61,140537
61,147661
61,140536
61,140534
61,140538
61,140457
61,140458
61,140542
61,124355
61,124356
61,124350
61,140541
61,140543
61,124358
61,132423
61,132425
61,124352
61,1302706
61,132428
61,140463
61,140466
61,128924
61,140462
61,140465
61,128920
61,128926
61,140460
61,140467
61,140459
61,140464
61,140461
61,2102897
62,147812
62,2301132
62,147814
62,147813
62,136670
62,147815
2,333
2,326
2,323
2,474
2,80337
2,80348
2,890905
2,65205
2,890443
2,2700009
2,890864
2,2700008
2,891686
2,17086
2,891256
2,891609
2,891341
2,890769
2,890218
2,890468
2,891614
2,890991
2,891607
2,890483
2,891621
2,890198
2,12902
2,12478
2,11857
2,12679
2,11749
2,12280
2,12521
2,12543
2,12080
2,12905
2,1700450
2,1700449
2,118291
2,21297
2,22046
2,21316
2,21830
2,21262
2,24096
2,24124
2,24104
2,24107
2,24108
2,24110
2,24112
2,24114
2,24116
2,24119
2,24121
2,35748
2,35675
2,890471
2,1805428
2,890617
2,891528
2,891618
2,891586
2,35669
2,35767
2,890917
2,891250
2,891629
2,891540
2,890421
2,890201
2,35660
2,35700
2,35727
2,35668
2,35732
2,41324
2,41330
2,41323
2,41294
2,41310
2,41332
2,41315
2,41279
2,41314
2,41274
2,42164
2,45499
2,79767
2,53482
2,53483
2,53484
2,53499
2,53509
2,80395
2,80394
2,53518
2,80396
5,29446
5,29410
5,65222
5,65218
5,65205
5,922522
5,65177
5,65160
5,922521
5,65188
5,922524
5,922523
5,16271
5,16029
5,17157
5,80452
5,16964
5,13962
5,45502
5,21218
5,21292
5,21291
5,21228
5,21278
5,21313
5,21241
5,21301
5,21294
5,21222
5,2303666
5,21320
5,21255
5,21307
5,21260
5,21315
5,21253
5,21295
5,21296
5,21225
5,2303296
5,35702
5,35743
5,35724
5,35728
5,35722
5,35768
5,35764
5,35675
5,35732
5,35756
5,2302088
5,2302092
5,2302094
5,35771
5,2302089
5,62421
5,62422
5,64118
5,41332
5,41329
5,41295
5,41317
5,41315
5,41305
5,41322
5,41326
5,41298
5,41318
5,45497
5,45509
5,21227
5,45499
5,922027
5,53499
5,45490
5,45517
5,53494
5,53509
5,53513
5,57296
5,57328
5,57289
5,57303
6,65137
6,922649
6,922651
6,922652
6,65218
6,65177
6,922648
6,922650
6,922524
6,16029
6,11854
6,11815
6,11786
6,12618
6,21218
6,21320
6,21217
6,21266
6,21225
6,21241
6,21283
6,21302
6,21293
6,21292
6,21277
6,21227
6,35764
6,35771
6,35749
6,35763
6,35775
6,35726
6,45509
6,45531
6,53513
6,53499
6,45490
6,45453
6,53496
6,53494
6,53501
6,53511
6,57294
7,333
7,313
7,319
7,322
7,321
7,329
7,335
7,324
7,334
7,330
7,327
7,325
7,316
7,331
7,920107
7,920148
7,920152
7,920113
7,920136
7,920120
7,29425
7,29455
7,29419
7,29449
7,29429
7,29402
7,29403
7,29406
7,29408
7,29420
7,29424
7,29426
7,29427
7,29428
7,29431
7,29432
7,29435
7,29443
7,29446
7,29448
7,29450
7,29451
7,29453
7,29454
7,29401
7,29404
7,29405
7,29407
7,29409
7,29413
7,29414
7,29416
7,29417
7,29418
7,29421
7,29422
7,29423
7,29430
7,29433
7,29436
7,29437
7,29438
7,29439
7,29440
7,29442
7,29444
7,29445
7,29452
7,65155
7,65202
7,65232
7,65231
7,65215
7,65252
7,65164
7,65247
7,65311
7,65198
7,65260
7,65175
7,65192
7,65274
7,65143
7,65303
7,65327
7,65291
7,65300
7,65270
7,65181
7,65157
7,65245
7,65147
7,65315
7,922843
7,65220
7,65292
7,2303281
7,65261
7,65285
7,65328
7,65324
7,65186
7,65273
7,65210
7,65241
7,65208
7,65168
7,65329
7,57313
7,65174
7,65206
7,65254
7,7516
7,7504
7,7532
7,7512
7,7513
7,7555
7,7550
7,7539
7,7558
7,35674
7,7538
7,7546
7,7518
7,14890
7,14083
7,17055
7,17218
7,14049
7,15295
7,13616
7,17057
7,17065
7,13949
7,16989
7,14101
7,14451
7,13792
7,14173
7,45488
7,45514
7,45494
7,11854
7,11815
7,12440
7,12328
7,11648
7,12437
7,11831
7,11817
7,12349
7,11785
7,11823
7,11797
7,11656
7,11965
7,12910
7,12914
7,12895
7,11762
7,21241
7,21455
7,21235
7,21243
7,21317
7,21254
7,21225
7,21284
7,21302
7,21266
7,21258
7,21249
7,21259
7,21250
7,21240
7,21227
7,21218
7,21277
7,21256
7,21295
7,21233
7,21251
7,81285
7,98760
7,24094
7,24120
7,24125
7,24111
7,24101
7,24099
7,24123
7,24105
7,24089
7,24093
7,24087
7,24086
7,24113
7,24102
7,24115
7,700241
7,700266
7,700298
7,700827
7,701301
7,701343
7,701244
7,17663
7,17731
7,17723
7,17654
7,17679
7,17652
7,17641
7,17686
7,17727
7,17736
7,17674
7,17666
7,17677
7,701528
7,85168
7,86110
7,86138
7,91891
7,98556
7,98557
7,98616
7,85813
7,11252
7,11270
7,11272
7,11271
7,35699
7,35736
7,35714
7,35749
7,35750
7,147802
7,35758
7,35772
7,35684
7,35687
7,147805
7,35662
7,35702
7,35686
7,35744
7,35710
7,35665
7,35733
7,35664
7,61673
7,61674
7,61472
7,62421
7,62617
7,63994
7,61818
7,61270
7,63980
7,62201
7,61769
7,62311
7,63745
7,64118
7,41332
7,41333
7,41280
7,41271
7,41275
7,41286
7,41269
7,41273
7,41300
7,41302
7,41306
7,41311
7,41325
7,41281
7,41323
7,41270
7,41319
7,41292
7,41278
7,41282
7,41335
7,41296
7,102615
7,102616
7,45525
7,45486
7,45491
7,45529
7,53481
7,45484
7,45506
7,45511
7,45501
7,45522
7,45490
7,45474
7,681
7,685
7,675
7,679
7,680
7,676
7,677
7,668
7,664
7,669
7,672
7,666
7,673
7,670
7,671
7,11273
7,11274
7,11275
7,11276
7,11277
7,11278
7,11279
7,2304424
7,53496
7,53498
7,53511
7,53513
7,53477
7,53490
7,55243
7,55244
7,55264
7,55255
7,55250
7,55245
7,55257
7,57273
7,57286
7,57299
7,57320
7,57334
7,57280
7,57343
7,57325
7,57332
7,57329
7,57285
7,57317
8,920117
8,920132
8,920165
8,920122
8,65155
8,79587
8,65250
8,65247
8,65252
8,65192
8,65311
8,922894
8,65306
8,65138
8,65157
8,65229
8,65294
8,65305
8,922893
8,65220
8,65280
8,922887
8,922891
8,922892
8,65226
8,65333
8,922888
8,922889
8,922890
8,922895
8,65303
8,65208
8,65209
8,7519
8,1005637
8,7548
8,7516
8,7526
8,7549
8,7529
8,1005666
8,7523
8,7541
8,1005674
8,7507
8,7552
8,7522
8,1005690
8,14763
8,16013
8,16976
8,16418
8,14082
8,17056
8,14049
8,13670
8,13792
8,45523
8,45454
8,12734
8,12788
8,11872
8,11816
8,11648
8,11949
8,12503
8,12298
8,12437
8,12418
8,11670
8,21306
8,21238
8,21235
8,21254
8,21241
8,21242
8,21222
8,21225
8,21249
8,21302
8,21218
8,21258
8,21240
8,21227
8,2303697
8,21223
8,21256
8,21279
8,21216
8,21319
8,21259
8,24105
8,24118
8,24099
8,24120
8,24115
8,24087
8,24123
8,24100
8,24125
8,24093
8,24094
8,24101
8,24111
8,24122
8,24097
8,700281
8,700448
8,700511
8,700534
8,700758
8,700975
8,701244
8,34618
8,34628
8,34620
8,34623
8,35690
8,35693
8,35774
8,35659
8,35688
8,35696
8,35734
8,35751
8,35677
8,35681
8,35671
8,35694
8,35716
8,35737
8,35741
8,35758
8,62421
8,62617
8,63745
8,61551
8,63242
8,63249
8,64016
8,64005
8,901383
8,901389
8,901372
8,41323
8,41309
8,41331
8,41332
8,41273
8,41269
8,41327
8,41288
8,41285
8,41278
8,41292
8,41335
8,41313
8,41319
8,45487
8,45488
8,45518
8,45525
8,45486
8,45492
8,685
8,681
8,677
8,675
8,669
8,672
8,668
8,678
8,53496
8,53477
8,53513
8,53498
8,53490
8,53481
8,53497
8,53521
8,45529
8,29432
8,55249
8,55238
8,55262
8,55258
8,55247
8,55263
8,55237
8,57286
8,57323
8,57318
8,57272
8,57276
8,57308
8,57290
8,57343
8,57313
8,57287
8,57329
8,57293
8,57335
8,57299
8,57317
8,57310
8,57297
29,95628
29,95594
29,98529
29,98621
29,98964
29,95404
29,81285
29,98760
29,91918
29,96991
29,85813
29,21289
29,98557
29,98556
29,35751
29,85082
29,1005199
29,84753
29,1005200
29,1005201
29,1005202
29,1005203
29,88615
29,1005204
29,98544
29,95518
9,920151
9,920110
9,920160
9,35767
9,921768
9,920171
9,921763
9,920147
9,920159
9,920124
9,920162
9,920120
9,920128
9,920153
9,920158
9,920173
9,65155
9,65187
9,65333
9,65201
9,65269
9,65226
9,65323
9,65145
9,65162
9,65286
9,65156
9,65294
9,65237
9,65242
9,65233
9,65220
9,65296
9,65146
9,65325
9,65227
9,65209
9,65258
9,65326
9,65213
9,65189
9,65134
9,923011
9,923012
9,65130
9,65105
9,65120
9,923015
9,923010
9,65126
9,65123
9,65115
9,923014
9,65125
9,923013
9,7545
9,7553
9,7508
9,7530
9,7505
9,7547
9,13308
9,14790
9,15381
9,13873
9,17010
9,15648
9,15795
9,16968
9,12328
9,12349
9,11872
9,12655
9,11826
9,12903
9,12418
9,12437
9,11816
9,21232
9,21286
9,21242
9,21270
9,21317
9,21235
9,21302
9,21249
9,21244
9,21220
9,21238
9,21237
9,21230
9,21274
9,21321
9,21300
9,21236
9,21275
9,20526
9,20525
9,20530
9,24117
9,24122
9,24097
9,24095
9,24088
9,24106
9,24109
9,24092
9,24098
9,24126
9,24103
9,24090
9,24091
9,24094
9,700137
9,700265
9,700297
9,700508
9,701290
9,701310
9,701327
9,1005897
9,17679
9,17717
9,17678
9,17688
9,17639
9,17746
9,17721
9,17650
9,17681
9,17733
9,17685
9,17637
9,17656
9,17666
9,17664
9,17694
9,17640
9,17713
9,84602
9,701529
9,675
9,34621
9,34629
9,34619
9,35725
9,35720
9,35705
9,98556
9,35751
9,35692
9,35670
9,35655
9,2302091
9,35689
9,35773
9,35690
9,35759
9,35657
9,35734
9,35721
9,35707
9,35711
9,35712
9,35688
9,35718
9,35757
9,2302090
9,2302093
9,62421
9,63708
9,63078
9,62044
9,64008
9,102620
9,45525
9,53520
9,45524
9,45489
9,45486
9,45518
9,45492
9,53478
9,45484
9,53506
9,53523
9,53486
9,53524
9,53508
9,127261
9,2304801
9,55254
9,55249
9,55258
9,55235
9,55260
9,55262
9,55261
9,55252
9,57309
9,57287
9,57299
9,57319
9,57265
9,57278
9,57327
9,57274
9,57324
9,57317
9,57333
9,57331
9,57275
30,89377
30,97394
30,21302
30,65215
30,85926
30,95628
30,87214
30,96941
30,88667
30,89408
30,98559
30,82923
30,84472
30,84753
30,84836
30,85813
30,87144
30,95346
30,95411
30,96305
30,98551
30,98552
30,98538
30,88615
30,83917
30,2302337
10,920174
10,920163
10,920119
10,920123
10,920169
10,920145
10,920155
10,920111
10,920176
10,920135
10,920105
10,920112
10,920114
10,920137
10,920164
10,920103
10,920104
10,920129
10,920131
10,920150
10,920122
10,921706
10,920121
10,920125
10,920161
10,920115
10,920116
10,920149
10,920170
10,21239
10,21281
10,21238
10,21270
10,21289
10,21265
10,20526
31,65215
31,24123
31,86448
31,95262
31,80926
11,920127
11,920118
11,920154
11,920157
11,920134
11,920140
11,920146
11,1005167
11,1005168
11,920177
11,920156
11,920130
11,920122
11,88615
11,920178
11,1005174
11,1005177
11,1005175
11,920106
11,920109
11,920139
11,920141
11,920144
11,920166
11,920167
11,920172
11,920120
11,920133
11,920138
11,1005173
11,1005176
11,65182
11,65321
11,65253
11,65194
11,65317
11,65141
11,65244
11,65256
11,923163
11,65149
11,65146
11,65150
11,65122
11,65127
11,6472
11,6662
11,5921
11,7288
11,7277
11,6175
11,5988
11,5792
11,2303008
11,2303013
11,2303029
11,2303069
11,2303068
11,2303074
11,7520
11,7517
11,7536
11,7527
11,7524
11,7525
11,7531
11,7543
11,9141
11,9119
11,9148
11,9133
11,9145
11,9146
11,9139
11,9127
11,9140
11,14432
11,16220
11,17028
11,15381
11,13970
11,13988
11,16141
11,13349
11,12000
11,11837
11,12915
11,21232
11,21239
11,21304
11,21308
11,21285
11,21263
11,21244
11,21299
11,21252
11,21303
11,21288
11,21264
11,21310
11,21276
11,21269
11,21230
11,21314
11,2303722
11,20526
11,20534
11,20529
11,17732
11,17730
11,17708
11,17702
11,17729
11,17746
11,17691
11,17660
11,17709
11,17713
11,17637
11,17664
11,17667
11,17682
11,17639
11,701531
11,701532
11,701533
11,701534
11,701535
11,701536
11,701537
11,34621
11,34624
11,34627
11,35745
11,35754
11,35770
11,35738
11,35663
11,35673
11,35729
11,63990
11,64061
11,62152
11,41307
11,41309
11,41332
11,922026
11,922024
11,53493
11,45492
11,53520
11,53502
11,53479
11,45486
11,45489
11,53486
11,53510
11,2304802
11,2304803
11,57295
11,57321
11,57312
11,57283
11,57302
11,57315
11,57300
11,57267
11,57336
11,57268
11,57275
32,85043
32,85093
32,96357
32,84319
32,91959
32,85092
32,65215
32,45525
32,85082
32,86172
32,85077
32,84336
32,98559
32,95404
32,81619
32,80926
32,80873
32,98613
32,83900
32,84472
32,89548
32,96531
32,98552
32,88615
32,35751
32,83881
32,84602
32,1005218
32,86171
32,85066
12,920118
12,920168
12,920143
12,28115
12,28108
12,28112
12,28110
12,28116
12,28100
12,28107
12,28097
12,65308
12,65153
12,65200
12,65151
12,65236
12,65223
12,65159
12,65278
12,65272
12,65307
12,65190
12,65193
12,65185
12,65297
12,65322
12,65167
12,65117
12,65119
12,7279
12,5716
12,6389
12,5975
12,5659
12,6887
12,5910
12,6275
12,6664
12,6481
12,7278
12,7172
12,6289
12,6290
12,7509
12,1005451
12,7514
12,1005463
12,7521
12,1005484
12,7556
12,1005494
12,7510
12,1005500
12,7515
12,1005507
12,7535
12,1005519
12,7511
12,1005525
12,9125
12,9134
12,9142
12,9124
12,9135
12,9118
12,9155
12,9154
12,9115
12,17211
12,14122
12,17015
12,15303
12,16972
12,15877
12,17016
12,14097
12,14078
12,13638
12,16967
12,14508
12,21304
12,21285
12,21308
12,21239
12,21321
12,21232
12,21290
12,21244
12,21265
12,21299
12,21261
12,21276
12,21221
12,21271
12,21282
12,20526
12,20529
12,20533
12,17745
12,17698
12,17660
12,17706
12,17687
12,17668
12,17672
12,17661
12,17735
12,17644
12,17738
12,17651
12,17680
12,17648
12,111124
12,17725
12,701539
12,701540
12,701541
12,701542
12,701543
12,701544
12,34622
12,34630
12,34624
12,35730
12,35663
12,35746
12,35735
12,63998
12,62420
12,61163
12,61812
12,62310
12,62720
12,62797
12,62044
12,62297
12,62423
12,64007
12,64008
12,41307
12,41309
12,41289
12,45513
12,45444
12,45455
12,45463
12,45472
12,45466
12,922023
12,45471
12,53489
12,53486
12,53504
12,53491
12,53514
12,53502
12,53516
12,53507
12,53505
12,2304804
12,2304805
12,55241
12,55248
12,55236
12,57301
12,57316
12,57288
12,57269
12,57298
12,57330
12,57314
12,57279
12,57282
33,85687
33,84965
33,65215
33,95616
33,89494
33,95824
33,92117
33,89512
33,81623
33,83906
33,87264
13,920143
13,29412
13,29441
13,29411
13,65236
13,65249
13,65240
13,65301
13,65172
13,65293
13,65178
13,65212
13,65219
13,65272
13,65297
13,65310
13,65307
13,65183
13,65288
13,65228
13,65283
13,65176
13,65214
13,65221
13,65203
13,100857
13,100858
13,100859
13,5910
13,100860
13,100861
13,100862
13,100863
13,100864
13,100865
13,6664
13,100866
13,2303093
13,7542
13,7551
13,7540
13,7559
13,7537
13,9134
13,9157
13,9155
13,9154
13,15907
13,14579
13,17072
13,17008
13,15497
13,14077
13,14507
13,14546
13,16034
13,16254
13,14096
13,21318
13,21304
13,21219
13,21312
13,21229
13,21321
13,21280
13,21247
13,21267
13,21224
13,21244
13,21268
13,21311
13,21221
13,21239
13,17698
13,17742
13,17668
13,17672
13,17661
13,17738
13,17725
13,17645
13,17680
13,17701
13,17734
13,111124
13,120007
13,34626
13,35740
13,35695
13,35760
13,35709
13,35656
13,35719
13,35706
13,35752
13,35746
13,35735
13,35691
13,35661
13,63124
13,61822
13,62078
13,61782
13,41308
13,41309
13,41297
13,41334
13,45512
13,45480
13,45481
13,45485
13,53503
13,45515
13,45478
13,45465
13,45452
13,45466
13,922025
13,45479
13,53489
13,53507
13,53517
13,53500
13,53515
13,53522
13,53505
13,53504
13,45513
13,2304806
13,55241
13,55236
13,57306
13,57277
13,57279
13,57284
13,57281
13,57330
13,57304
13,57292
13,57266
34,85687
34,85686
34,89494
34,53479
34,85091
34,85101
34,88792
34,95216
34,87264
14,65235
14,65142
14,65212
14,65309
14,65225
14,65214
14,7533
14,9157
14,9153
14,17063
14,14102
14,16975
14,14107
14,14513
14,13499
14,17019
14,21318
14,21247
14,21246
14,21311
14,21245
14,21271
14,21215
14,17648
14,17704
14,17692
14,17742
14,17668
14,17672
14,17734
14,17714
14,17659
14,17680
14,17707
14,17673
14,701545
14,35739
14,35740
14,35656
14,35709
14,35766
14,35765
14,35761
14,63117
14,41307
14,41308
14,53503
14,45498
14,45504
14,45470
14,45450
14,45461
14,55240
14,57306
14,57340
14,57304
35,85686
35,89494
35,53479
35,87264
48,11454
48,12334
48,12576
15,29434
15,29415
15,28106
15,28099
15,28113
15,65267
15,65144
15,65173
15,65225
15,65249
15,65224
15,65230
15,65139
15,65309
15,65277
15,65243
15,65313
15,7534
15,7544
15,7506
15,7554
15,9130
15,9157
15,9153
15,9129
15,16974
15,13551
15,15292
15,14470
15,15720
15,14008
15,16697
15,14099
15,14550
15,14090
15,14493
15,15615
15,16227
15,12115
15,11454
15,21318
15,21248
15,21245
15,21246
15,2303757
15,21311
15,21215
15,21309
15,21257
15,21305
15,21219
15,21268
15,21287
15,20527
15,20532
15,20536
15,17648
15,17704
15,17649
15,17692
15,17712
15,17658
15,17684
15,17711
15,17742
15,17668
15,17695
15,17715
15,17705
15,17662
15,17693
15,17680
15,17643
15,701546
15,34625
15,35704
15,35713
15,35658
15,35717
15,35731
15,63117
15,61757
15,62870
15,41307
15,41309
15,41308
15,45527
15,45498
15,45475
15,53485
15,53517
15,53488
15,53480
15,53495
15,53487
15,53512
15,53492
15,2304807
15,53522
15,2304808
15,55246
15,55240
15,57306
15,57341
15,57311
15,57307
15,57304
16,28106
16,65264
16,65224
16,65275
16,65139
16,65161
16,65277
16,65309
16,65243
16,65195
16,65163
16,9147
16,9157
16,14514
16,15632
16,16753
16,13671
16,14740
16,14095
16,16971
16,17020
16,16543
16,17006
16,21309
16,21231
16,17704
16,17710
16,17703
16,17728
16,17692
16,17712
16,17699
16,17744
16,17711
16,17742
16,17689
16,17715
16,17647
16,17642
16,17705
16,17643
16,35672
16,35704
16,63117
16,41308
16,45516
16,45527
16,53480
16,53485
16,53487
16,53488
16,53492
16,53495
16,53503
16,53512
16,53519
16,53522
16,2304808
16,55253
16,57306
16,57304
16,57307
37,80976
37,17647
37,85509
37,85049
37,85042
37,17646
37,89628
37,84412
17,28114
17,28105
17,65216
17,65264
17,65314
17,65287
17,65169
17,65281
17,65271
17,65266
17,65277
17,65263
17,65195
17,65302
17,65211
17,65331
17,65234
17,65108
