id,athlete_id
1418948840410042385,130576
1418949295496118295,130576
1418950364406157317,130576
1418949817712119810,130576
1418950775418597380,130576
1418950653943193606,130576
1418950427748470802,130576
1418950388724781075,130576
1418951221415747596,130576
1418951962544988162,130576
1418951959386656771,130576
1418951952768110595,130576
1418951734886555656,130576
1418951608591962124,130576
1418952440053911558,130576
1418952437700907011,130576
1418952415865446416,130576
1418952195156946947,130576
1418952113409994754,130576
1418953151655337986,130576
1418953138913021958,130576
1418953050157322240,130576
1418952865213779975,130576
1418952853658423311,117576
1418953531638181888,130576
1418953428085186565,130576
1418953304030294029,130576
1418953291145359367,130576
1418953282324770829,130576
1418953269632720906,130576
1418954252756692994,130576
1418954210838732802,127221
1418953954881310720,130576
1418953883544694789,131834
1418953785305665543,130576
1418954889200381956,134856
1418954837492998146,147487
1418954765028020228,142903
1418954700230209536,130576
1418954488593850368,141760
1418955056968126464,130576
1418955848769064965,130576
1418955808285642753,145054
1418955712487739405,130576
1418955703646052354,130576
1418955695727300614,130576
1418956498043129865,130576
1418955916775501824,130576
1418957521906192400,130576
1418957382240067592,130576
1418957167407734786,130576
1418958322816929799,130576
1418958181678653445,130576
1418957896843350016,140420
1418958901135826946,130576
1418958811990265871,130576
1418958584101081090,130576
1418959155356835841,146782
1418958977531006977,130576
1418958970711154693,129593
1418964193705930754,130576
1418959585013075973,130576
1418959283509768208,130576
1418960566991925260,130576
1418960478617882631,130576
1418960434951041025,130576
1418960408862470152,130576
1418960352482664450,147612
1418960662194266117,130576
1418961477919072256,130576
1418961188256460804,132107
1418961787760881674,130576
1418962357611552774,130576
1418962096872730625,130576
1418962875067031557,130576
1418962829449781250,130576
1418962587350409218,130576
1418963130420383744,130576
1418962983821225984,130576
1418964025870753798,130576
1418963921512419328,130576
1418963765157154823,130576
1418963424562851847,130576
1418963384360312832,130576
1418964302095163404,130576
1418964264400871431,130576
1418964186462400513,130576
1418964116107112449,130576
1418964066807291904,130576
1418964599093743627,130576
1418965139210915840,130576
1418965032369545225,130576
1418965026262732807,130576
1418965433475112969,130576
1418965400386097153,130576
1418965345700884480,130576
1418966218095140866,130576
1418966181428539393,130576
1418966091515277320,130576
1418966006781861905,130576
1418966958901444611,130576
1418966829007998978,130576
1418966824364953609,130576
1418966479526146051,130576
1418967943099129874,130576
1418967902938705933,130576
1418967770927042561,130576
1418967626223693838,130576
1418967357855305731,130576
1418967301588725765,130576
1418967187541446665,130576
1418968579194695690,130576
1418968555362598921,2505264
1418968374164529152,130576
1418968198377099266,130576
1418968143372951561,130576
1418968142626267137,130576
1418976031734747140,130576
1418968963476828164,130576
1418968767166664704,130576
1418968723336187907,130576
1418975728582995973,130576
1418975725223350275,130576
1418975721985351683,130576
1418969129873248266,146564
1418970163488120838,130576
1418969968218083335,123039
1418969743294353412,130576
1418969579699720193,130576
1418970410444632068,130576
1418971777452199941,122492
1418971766542700548,130576
1418971279076560907,130576
1418972343242723339,130576
1418972238171234313,130576
1418972172459122698,130576
1418972072181645314,117613
1418972072181645314,2505264
1418972072181645314,122492
1418972072181645314,130575
1418973062234574859,130576
1418973020778115078,132107
1418973216211673095,130576
1418973571217506309,130576
1418973551395213335,130576
1418974637082431495,130576
1418974439585181697,130576
1418975726942961670,130576
1418975723549827082,130576
1418975720202772482,130576
1418975718621470720,130576
1418975716050407435,130576
1418975618767757318,130576
1418975513024942080,145894
1418976364846276616,130576
1418976156833943552,130576
1418976001854480385,130576
1418975991234539525,130576
1418984534415233030,130576
1418977224259080197,130576
1418977093975687173,130576
1418977032483086346,130576
1418976652734861312,130576
1418976552646168576,2101911
1418977928805851141,130576
1418977890599723010,94934
1418977767174062083,130576
1418977750803787782,143818
1418977645925122048,141760
1418977383965728776,130576
1418978409531781123,130576
1418978784741527554,130576
1418978709177053186,130576
1418978628637966339,130576
1418979604983910403,130576
1418979945557200896,130576
1418980241930862599,111925
1418981685463502856,130576
1418981633856843777,130576
1418981440088330240,130576
1418981215256956929,130576
1418981086735048716,130576
1418982561871802379,130576
1418982522260623361,130576
1418982316538535940,22240
1418983046754324480,130576
1418982747486490634,130576
1418982730285469696,130576
1418983418138972163,130576
1418983361985622016,130576
1418983296067796993,130576
1418983296067796993,130576
1418983244419239942,130576
1418984126682644495,143730
1418983953344630791,130576
1418983827721105415,130576
1418983675476078592,130576
1418983577891577858,130576
1418984602392276995,130576
1418984554463997955,130576
1418984440651419648,130576
1418984182433394688,130576
1418984973680488452,130576
1418984923260719108,122492
1418984886766129157,130576
1418984871368724487,130576
1418984728644833281,130576
1418985610572881924,130576
1418985338194829314,130576
1418985298457939980,130576
1418985291860398082,130576
1418986444539011073,130576
1418986229568352263,130576
1418986197670576136,130576
1418986167920472067,130576
1418986077541392386,130576
1418985921056235528,130576
1418985810573938690,130576
1418987011445338118,130576
1418986879542779915,130576
1418986725007892490,130576
1418986497202659334,144470
1418987397333897230,130576
1418987112649699331,130576
1418987017489326083,130576
1418994931893477381,130576
1418988492382691331,130576
1418988302040846338,130576
1418988159807885313,130576
1418987779443367939,130576
1418989263308292103,130576
1418989236930420743,130576
1418989202809700360,130576
1418989190948265989,130576
1418989100904894465,130576
1418988916351324162,130576
1418988867550646272,130576
1418989469538078729,130576
1418989359194324996,130576
1418989303900819460,130576
1418991222417334275,130576
1418990815561625603,130576
1418990776848109573,130576
1418990672468533249,130576
1418991709879357445,130576
1418991592631783424,130576
1418992019150499841,130576
1418991884916064257,142456
1418993123896692743,130576
1418992988995219456,130576
1418992576640786434,130576
1418992553513283586,130576
1418992380649238535,130576
1418993652152475650,2101911
1418993621643239434,130576
1418993526835085314,130576
1418994285685350401,130576
1418994782500622337,130576
1418994746760990720,2101911
1418994746760990720,2101911
1418994522369888256,130576
1418995185732800524,130576
1418994953762578439,117613
1418994842697232385,130576
1418995880489857024,130576
1418995854548013062,130576
1418995657436663810,130576
1418996152830136323,130576
1418996040930406402,130576
1418995953726484480,130576
1418996989220462592,130576
1418996926326861826,130576
1418996568552706048,130576
1418996461459628034,130576
1418997129616367622,142266
1418998142230487042,147242
1418999038146269185,130576
1418999842756468737,130576
1418999343193890817,130576
1419000063821586434,130576
1419000648314413058,130576
1419000590944792579,130576
1419001037499748355,130576
1419000814874415108,130576
1419000767281729539,144470
1419001653055819777,130576
1419001508260024321,130576
1419001428991877122,130575
1419002336085696514,132107
1419002149866852353,130576
1419001950906028032,132107
1419003145481592832,130576
1419003386821709824,130576
1419003314725789697,130576
1419003199671918594,146573
1419003746449719297,2101911
1419004974650990592,130576
1419004761068777476,130576
1419004696656764937,142266
1419010230420049926,130576
1419005702811668480,130576
1419006975673872385,130576
1419007316377145348,130576
1419015354454478848,130576
1419008612060450816,2505264
1419009359707836420,130576
1419009303436955651,130576
1419009239155036161,130576
1419009800499773444,130576
1419010264175890432,130576
1419010068163465228,130576
1419009961493876738,130576
1419010695413129216,130576
1419011779510902790,126993
1419011630231265280,131202
1419012707710238727,130576
1419013261593174019,141760
1419014027011760131,130576
1419014382986608649,130576
1419014985141784582,130576
1419015700354535424,130576
1419015486042513408,130576
1419015441415028736,132107
1419016446693232644,147273
1419016297543778308,134063
1419016182623916032,130576
1419016089766305794,130576
1419016043477954563,144470
1419017026450837507,130576
1419025443156414464,130576
1419019143085391872,130575
1419019896285929473,130576
1419019762835750916,130576
1419028976471707648,132087
1419028976471707648,126589
1419028976471707648,72311
1419028464787656705,132107
1419025697662636034,130575
1419025598417051651,130576
1419023733688307712,130576
1419023176529555461,130576
1419022706708815876,145092
1419021569314095104,2101911
1419021383858679808,132107
1419021325532758017,130576
1419021038621442056,130576
1419021036151054339,130576
1419021033089159174,130576
1419021029914071042,130576
1419021027636662284,130576
1419021025291931653,130576
1419021022997647364,130576
1419021020376309763,130576
1419021016626520066,130576
1419177968589438976,2505264
1419177915464359936,143789
1419177840113700867,132107
1419177649037975555,132107
1419177638355030020,143789
1419177543270379526,121974
1419177427553558531,132107
1419177337090838530,130576
1419177194098671618,132107
1419177130496122886,130576
1419177120580784131,143586
1419177120580784131,143789
1419176905337679873,143789
1419176822776819712,143789
1419176822776819712,143586
1419176528462721025,132107
1419176487601664001,130576
1419176314943254529,132107
1419176170856214530,130576
1419175940215775233,130576
1419175759021690887,143789
1419175759021690887,143586
1419175601357873154,140420
1419175553081364480,130576
1419175539630247936,143789
1419175230602289156,130576
1419175194539692034,143739
1419175026188689413,130576
1419175026171924486,143789
1419174989798940675,130576
1419174827219308545,143789
1419174708352753664,143789
1419174645215891456,143586
1419174645215891456,143789
1419174635220865030,122492
1419174604241833984,144470
1419174587066032134,143739
1419174576789999616,130576
1419174476403470342,130576
1419174322657185803,132107
1419174311974236165,2505264
1419173973498101760,143586
1419173965394681866,136354
1419173858641252355,130576
1419173690973904899,130576
1419173553610633216,2504137
1419173319094378498,130576
1419173225645240325,130576
1419173158809001987,2505264
1419173158809001987,2503221
1419173116874420229,130576
1419173066177871881,144470
1419172961865531396,143586
1419172632264540162,130576
1419172632264540162,130576
1419172477863964673,130576
1419172377817096195,143789
1419172350566621186,143789
1419172266080829444,130576
1419171983976062983,143789
1419171983976062983,143586
1419171866074173447,140696
1419171759283085316,143789
1419171667322933248,143789
1419171667322933248,143586
1419171368889896962,144702
1419171313126567938,143789
1419171235167096833,2504137
1419171062751760388,130576
1419171062751760388,130575
1419171062751760388,2101911
1419170903250784258,143712
1419170835760238599,130576
1419170772547899402,143586
1419170772547899402,143789
1419170358427459590,130576
1419170263313182725,19190
1419169942331527171,117576
1419169896345128964,130576
1419169595093446658,143789
1419169491095756801,143586
1419169421277335552,130576
1419169264494329857,144470
1419169152254709760,130576
1419169151373832194,143789
1419169105899360256,144470
1419168974986612738,143789
1419168805364793348,143789
1419168504465346566,144470
1419168349884358660,144470
1419168281395490816,130576
1419168223031824390,144470
1419168219231752196,143789
1419168118136459271,2505264
1419168032056700930,144470
1419167795011489798,143789
1419167588714639365,143787
1419167142239481856,132107
1419167107187560456,143789
1419167075751251971,130576
1419167052867063811,2505264
1419167052867063811,121002
1419166975654125570,130576
1419166797903900673,130575
1419166754203344899,130576
1419166698117107715,2505264
1419166544966258697,143789
1419166544966258697,143586
1419166171841007619,143789
1419166159358763009,143789
1419165767229181958,130586
1419165693719703557,130576
1419165627135119361,143789
1419165627135119361,143586
1419165463771111432,130576
1419165285177720833,130576
1419165225685708800,130576
1419164914271227910,143789
1419164891013783553,144470
1419164757181882369,144470
1419164487765008385,135093
1419164410258477057,141263
1419164221250555908,146651
1419164175729774597,130576
1419164115784716296,141378
1419164101163421704,143789
1419163976860979204,130576
1419163904370888710,144702
1419163831507439620,143789
1419163547192369154,130576
1419163422621536256,130576
1419163362504548365,130576
1419163256069836802,143787
1419163253524115456,132107
1419163141154349062,143586
1419163141154349062,143789
1419162498750717953,132107
1419162411299328001,143789
1419162046663323651,130576
1419161949556805634,130576
1419161857554751492,143586
1419161857554751492,143789
1419161850328096769,144470
1419161840467148803,130576
1419161788306706432,130576
1419161463164325890,2505264
1419161463164325890,2101909
1419161050788679680,144702
1419160849969651715,143586
1419160756415655936,117613
1419160756415655936,143744
1419160731367329797,2505264
1419160717916184577,130576
1419160665273503746,130576
1419160497635708936,140420
1419160408921829379,140696
1419160311504916481,130576
1419160007069761537,143787
1419159730392469506,143787
1419159553988460545,130576
1419159451437703173,130576
1419159240841863169,144702
1419158281755398144,130576
1419158070555406340,143787
1419158049579696132,130576
1419157866867433473,135093
1419157281724379144,117576
1419157177550270464,2505264
1419157074697543683,146190
1419156932963684352,130576
1419156823991406594,141263
1419156799245094914,134800
1419156639333056513,130576
1419156504385449987,130576
1419156499092316162,145890
1419156420717592581,144470
1419156259723530241,143807
1419156146473115651,144470
1419156144942030851,147458
1419156091561144323,145890
1419156058950430721,2505264
1419155914217586689,145890
1419155906973954049,143787
1419155847054123016,143712
1419155826569220101,144470
1419155800631750656,144470
1419155742901166082,2505264
1419155742901166082,2101909
1419155607714615300,130576
1419155462612611073,143712
1419155338700345349,143739
1419155296912506882,130576
1419155254176854018,144470
1419155155157602313,122492
1419155118042144770,143779
1419155118042144770,143780
1419154818409537542,130576
1419154401373999107,117613
1419154264362942464,130576
1419153930643120128,117613
1419153930643120128,143744
1419153847398801408,2505264
1419153791132135431,130576
1419153787625762822,130576
1419153740003643395,2505264
1419153633095073792,140420
1419153603894206469,130576
1419153556813225985,130576
1419153306992226305,144470
1419153276449165315,145890
1419153223055659015,130576
1419153132911689730,130576
1419152928582078467,140420
1419152851574554625,130576
1419152825444016135,117613
1419152825444016135,143744
1419152626122313728,143787
1419152403564138501,117613
1419152403564138501,143744
1419152376078901252,130576
1419152340393758721,130576
1419152111581863936,143787
1419151958493913092,130576
1419151915577872387,2505264
1419151859852333063,130576
1419151782219960321,130576
1419151605937623045,145103
1419151504917757954,2505264
1419151458985861127,130576
1419151064981413888,2505264
1419150981158240259,143787
1419150952364486656,117613
1419150952364486656,143744
1419150440395018242,130576
1419150416336494596,143765
1419150220793942016,144470
1419150095841255424,130576
1419150073200447493,130576
1419149898507714563,130576
1419149870053527562,143787
1419149836595515394,142455
1419149790453981184,130576
1419149772309467139,130576
1419149707612344323,130576
1419149340531101696,143818
1419149174998638594,117613
1419149174998638594,143744
1419149164492034050,144470
1419149014105083908,130576
1419149011253071876,132107
1419148201727172611,144470
1419148176561360899,2505264
1419148171293335561,130576
1419147930032742401,117613
1419147930032742401,143744
1419147928547983363,143787
1419147928547983363,143788
1419147856200540160,129511
1419147833840648193,144470
1419147801586388995,144470
1419147555062132744,2504137
1419147415207120901,130576
1419147239667032072,130576
1419147056682180610,145890
1419146717098758148,130576
1419146546495381505,117613
1419146546495381505,143744
1419146422264291338,117613
1419146422264291338,143744
1419146316286885892,130576
1419146269168214019,143739
1419146046500851714,130576
1419145995577962501,2505264
1419145936077426689,117613
1419145936077426689,143744
1419145807211626500,130576
1419145695227891712,117613
1419145550885056514,117613
1419145550885056514,143744
1419145544568426499,143744
1419145432530255873,130576
1419145422266789895,140696
1419145250388561927,144470
1419144993009070084,140696
1419144943721848832,117613
1419144903125348353,140696
1419144814755385347,143744
1419144757888966659,130576
1419144692118298624,131606
1419144594110009345,144470
1419144477453602816,130576
1419144286906425350,130576
1419144236566413312,130576
1419144208330330113,130576
1419144119381749762,143730
1419143859850731524,130576
1419143709195571200,117613
1419143709195571200,143744
1419143685229342724,117613
1419143685229342724,143744
1419143517373222924,143934
1419143467595288577,130576
1419143200330055684,130576
1419143039805579266,143934
1419143037343592455,130576
1419142784519311362,117613
1419142784519311362,143744
1419142565761220615,130576
1419142362341670916,117613
1419142362341670916,143744
1419142243374407683,130576
1419142123882913798,130576
1419142026034040833,143739
1419141777676767232,130576
1419141714552393728,143780
1419141252662972417,130576
1419141026787254275,147472
1419140452687568896,130576
1419139753711001601,130576
1419139714859212806,130576
1419139256404963328,2505264
1419139250751037441,143478
1419139166034612226,142178
1419138984177901572,117576
1419138969275535363,117613
1419138969275535363,143744
1419138923691855878,2505264
1419138778044813318,130576
1419138320735551495,121974
1419138252250877952,117576
1419138224887255041,117613
1419138122114236418,143934
1419193286594543618,143205
1419188475891441668,129588
1419188475891441668,141673
1419188129257332739,130576
1419187910167891969,130576
1419187671293861888,132107
1419187200898609158,132107
1419187042366332936,130575
1419186896912240641,132107
1419186896912240641,147192
1419186896912240641,147191
1419186829966811137,122492
1419186594494312448,2505264
1419186477326487553,130575
1419186354257240064,130576
1419186187311321091,130576
1419186150040768512,130576
1419185968695808000,2505264
1419185919374987264,130576
1419185804358807561,130576
1419185736503418888,132107
1419185713413640195,130576
1419185420328325134,143779
1419185420328325134,143780
1419185334517178369,132107
1419185291970109442,132107
1419185162131152897,136354
1419185141881126912,2504137
1419184961383501835,132107
1419184772811616258,130575
1419184634189934592,130576
1419184625700671488,132107
1419184385568296962,132107
1419184328559497216,132107
1419184239677825025,144470
1419184213639589888,130576
1419184203594354691,132107
1419184089442127872,143744
1419184089383391234,132107
1419184018470363137,117576
1419183872110055426,130575
1419183853197946883,143586
1419183841948803077,132107
1419183748839526404,132107
1419183729449136128,132107
1419183631076143119,132107
1419183467930087425,130575
1419183300120399872,132107
1419183285511462913,132107
1419183269292040195,143730
1419183256935669762,130576
1419183152526888962,132107
1419183123460501509,132107
1419183096151232516,143789
1419183071035752454,143726
1419183012005048322,132107
1419183007794188288,132107
1419183004300283906,132107
1419182910926729218,132107
1419182855104598026,132107
1419182694605365255,130576
1419182614150266882,132107
1419182599671586818,117576
1419182518213951492,132107
1419182486756548613,132107
1419182404137361408,132107
1419182400685449217,132107
1419182340379611138,143789
1419182340379611138,143586
1419182047210336259,130576
1419181913345040387,130586
1419181906151804928,132107
1419181813415677952,132107
1419181705613639684,143730
1419181376004190210,144470
1419181324745646085,130576
1419180846062395392,144470
1419180738029760513,122661
1419180723899015171,130576
1419180687651860480,130576
1419180672741044226,130576
1419180584551682061,2505264
1419180407849820164,130575
1419180369270779904,132107
1419180291722072066,130576
1419180251020611587,130576
1419180244091785219,122661
1419179999580413954,130576
1419179983784738816,144470
1419179982224379906,130576
1419179920631140357,132107
1419179739655200772,132107
1419179541239537665,143586
1419179465867939841,132107
1419179424075771905,143789
1419179359852666880,143586
1419179309378392066,143789
1419179264436367368,143789
1419179154679816194,130576
1419179134605881344,143789
1419179045267247108,130576
1419179021888196608,130576
1419178999213805568,130576
1419178959690866690,144468
1419178807307640832,2505264
1419178766291509251,143789
1419178729201225729,143789
1419178662885134338,143789
1419178522157879301,130576
1419178502516088837,132107
1419178438661976065,117576
1419178353966211072,143789
1419178334068563969,132107
1419178313898074118,132107
1419178271850123276,130575
1419178271850123276,2101911
1419178233111580672,143586
1419178233111580672,143789
1419178224039469060,132107
1419178219937275906,130576
1419178084394229761,132107
1419178066778091523,143730
1419203256769679360,130575
1419203240185384962,117613
1419203240185384962,143744
1419203174884286467,130575
1419203105380392966,130575
1419203063051476992,130575
1419203037717962752,130575
1419202948144324614,130575
1419202931266662400,130575
1419202924798873601,130575
1419202783228530688,130575
1419202690056294402,130575
1419202681613152261,130575
1419202675078418436,130575
1419202642115325953,130575
1419202614286196739,130575
1419202613833211906,2505264
1419202535223529478,130575
1419202512079388673,130575
1419202511248912389,130575
1419202506266071040,130575
1419202486234083329,130576
1419202478952706049,130575
1419202469687562243,130575
1419202467619766274,130575
1419202451098402821,130575
1419202428142952451,130575
1419202378427891713,146651
1419202377010188293,130575
1419202367191326721,130575
1419202334190493697,130575
1419202332336607233,130575
1419202308475289602,130575
1419202308382941185,130575
1419202308198453248,147643
1419202302590603265,130575
1419202297196777477,130575
1419202289877884928,130576
1419202286023184387,130575
1419202251034296324,130575
1419202217483988994,130575
1419202178321842179,130575
1419202166481248259,130575
1419202159317426181,130575
1419202153013383176,130575
1419202153013383176,130575
1419202144008212480,130575
1419202143714627591,130575
1419202126929022979,130575
1419202070100385797,130575
1419202051230212100,130575
1419202046834577414,130575
1419202023623254019,130575
1419202005323681794,130576
1419201991742410754,130575
1419201965259513856,130575
1419201950680113152,130575
1419201827367571457,143789
1419201811567632388,130575
1419201687584006146,130575
1419201627018338310,130575
1419201557044756480,130575
1419201557044756480,130575
1419201461796229126,130575
1419201410445430786,130575
1419201354606780417,132107
1419201259601469442,130576
1419201228223881216,130575
1419201192526155778,130576
1419201124440055808,130575
1419201104273760258,130575
1419200861771759621,132107
1419200790284038145,121932
1419200621861695491,130575
1419200569764372482,141168
1419200484716388357,130575
1419200150275198981,144108
1419200126325645315,130575
1419200065130934274,132107
1419200016829140995,130575
1419199989834678276,130575
1419199978216452097,130575
1419199940555771909,130575
1419199686435504129,130576
1419199605221171204,122492
1419199534039650304,130575
1419199197815922693,132107
1419199166949912577,2505264
1419199153142341634,130576
1419199149375848450,130576
1419198974020435970,144470
1419198856097669123,2504137
1419198620201459713,143934
1419198608100847616,130576
1419198538735525891,130575
1419198456699125766,130576
1419198433718644736,132107
1419198287551160320,130575
1419198203799302144,130575
1419198161114091520,132107
1419198151379070978,132107
1419198084010037248,130575
1419198079492820996,117576
1419198019753242627,130575
1419197829222780931,130575
1419197722851090437,130575
1419197642303811584,130575
1419197571126284289,130575
1419197479887667200,130575
1419197379081760769,130575
1419197350061375494,130576
1419197341265920000,144470
1419197249549070339,130575
1419197233069629441,130575
1419197126714662913,130576
1419196862377054212,130576
1419196443663822849,130576
1419196323052408841,130576
1419196201686155266,132107
1419196144597573632,132107
1419196098590085121,130576
1419195610842820608,130575
1419195514797510664,130575
1419195458782515200,132107
1419195243203805186,132107
1419195020796514304,130575
1419194952236470272,130576
1419194789791211520,132107
1419194692890103809,132107
1419194628029304834,130575
1419194625332416518,130575
1419194569887916032,130575
1419194561042157568,130575
1419194394716958724,130576
1419194352727822340,130575
1419194351003922433,130575
1419194313746141184,132107
1419194308549234694,130576
1419194259513565191,130575
1419194154454687750,130576
1419193842394230790,130576
1419193770764079104,132107
1419193646662897666,130575
1419193623640375299,130576
1419193590283075585,130576
1419193275324403712,130576
1419193217631735810,130575
1419193200590434304,132107
1419192829885050882,130575
1419192683004899337,132107
1419192654932320256,117576
1419192407413952515,132107
1419192085165477893,130575
1419192082724311047,130575
1419191964868640769,132107
1419191920933355525,132107
1419191882551205888,130576
1419191678519238660,130575
1419191442296041476,130575
1419191255309844480,132107
1419191253065949184,132107
1419191221763776513,130576
1419191158287355906,116044
1419191070949208065,130575
1419190978699698176,143779
1419190978699698176,143780
1419190730019549185,122661
1419190692711079936,132107
1419190504890146822,130576
1419190302019969024,130575
1419190011770015745,130576
1419189974553939974,146190
1419189932984213514,130575
1419189932984213514,130575
1419189771285327874,130575
1419189730516770819,130575
1419189708555423748,132107
1419189684350115840,2505264
1419189616553254924,122492
1419189574257897474,143730
1419189499603689472,130575
1419189298557976577,132107
1419189244317167618,130576
1419189182044409858,130575
1419189168748384257,130576
1419189145876910085,130575
1419188917929226241,132107
1419188720977145858,130576
1419188619399548930,132107
1419210392081879042,122492
1419210391796674562,122492
1419210384746041344,122492
1419210383391219713,122492
1419210379813601280,132107
1419210371936575493,122492
1419210371190038528,130576
1419210353301282817,122492
1419210339539767300,122492
1419210329859313667,122492
1419210328651407360,122492
1419210326231289858,122492
1419210315602878465,130575
1419210311899377680,122492
1419210310741680136,122492
1419210294903984131,122492
1419210282417549312,130575
1419210278785339394,130575
1419210278785339394,130576
1419210278785339394,122492
1419210278776999937,122492
1419210257293737990,122492
1419210231716859905,122492
1419210230492135433,130575
1419210209428267013,122492
1419210208069357570,122492
1419210206228058113,122492
1419210204474855427,122492
1419210200645439488,122492
1419210197160005634,122492
1419210196216209409,122492
1419210188486107138,122492
1419210166667386882,122492
1419210161818718212,122492
1419210159465721861,122492
1419210154449412096,122492
1419210133704306689,122492
1419210130206302208,122492
1419210128822210570,122492
1419210102649749504,130575
1419210094550519809,122492
1419210092021387269,122492
1419210089555140614,122492
1419210089219514368,130575
1419210086770110470,122492
1419210079362945030,122492
1419210059037413376,122492
1419210055870664704,130575
1419210052624289794,122492
1419210048408936450,122492
1419210047045787652,122492
1419210045284175881,122492
1419210041165373442,130576
1419210036740558852,132107
1419210036375527424,122492
1419210034894884873,122492
1419210007552294913,122492
1419209997435564033,122492
1419209989495816193,122492
1419209960773332992,122492
1419209950379737090,130576
1419209948043513858,122492
1419209941781336067,122492
1419209941697531907,122492
1419209941697531907,130575
1419209938862104579,122492
1419209933732548610,122492
1419209933346820099,132107
1419209928695156748,122492
1419209923922071552,130575
1419209921669713921,122492
1419209884659113990,122492
1419209878023802880,122492
1419209873041002496,122492
1419209869303828482,122492
1419209867282288644,122492
1419209863964499968,122492
1419209863662497792,122492
1419209861519138821,122492
1419209844846825475,122492
1419209830724608000,122492
1419209830355587073,132107
1419209820687638538,122492
1419209820247183364,122492
1419209812978520068,122492
1419209809807638534,122492
1419209796637450242,122492
1419209783089897472,122492
1419209781928087554,122492
1419209771345846276,122492
1419209768460177408,130575
1419209764051980290,122492
1419209763213086724,122492
1419209763192115203,130575
1419209744649134081,122492
1419209733869740033,130575
1419209728052269059,122492
1419209724822573056,122492
1419209718287847428,122492
1419209709140074496,122492
1419209701250711555,122492
1419209694904655874,122492
1419209683823255552,122492
1419209674751025153,122492
1419209671366234113,122492
1419209669994635267,122492
1419209667423608833,122492
1419209666572079105,122492
1419209660456837121,122492
1419209651640430598,122492
1419209630060736512,122492
1419209628164841476,122492
1419209625769963523,122492
1419209624981409793,130575
1419209619306516480,122492
1419209617343586305,122492
1419209617142259715,122492
1419209610645237771,122492
1419209602181189633,122492
1419209602181189633,122492
1419209601870798852,122492
1419209594006425606,122492
1419209587081715712,122492
1419209586783883266,122492
1419209585705975809,122492
1419209575920660482,122492
1419209569390129155,122492
1419209563748802560,122492
1419209553359425537,122492
1419209542043275269,122492
1419209535760207875,122492
1419209532387913730,122492
1419209524867596291,130575
1419209505632514050,122492
1419209493867495431,122492
1419209489094373376,122492
1419209488054116355,122492
1419209469129412609,122492
1419209464373071875,122492
1419209455619637251,130575
1419209455464423424,122492
1419209453191135232,122492
1419209449504317443,130575
1419209443833638915,122492
1419209439496732676,122492
1419209439018553347,122492
1419209431066189824,122492
1419209428767698946,122492
1419209422962774021,122492
1419209421788311555,122492
1419209420941131784,122492
1419209417388560387,122492
1419209417388560387,122492
1419209413340979200,130575
1419209397469802496,122492
1419209392780582913,122492
1419209392071880705,122492
1419209390339461123,130576
1419209374581493761,122492
1419209373033795586,122492
1419209370403934208,122492
1419209369619599360,122492
1419209365769256961,122492
1419209360874500097,122492
1419209351357558793,122492
1419209332797837313,122492
1419209324602314752,122492
1419209320055525376,122492
1419209310924525570,122492
1419209296152256514,130575
1419209286475911168,122492
1419209284106145795,122492
1419209274891198464,122492
1419209206662459392,122492
1419209189444898819,122492
1419209189050568709,122492
1419209176199229448,117613
1419209176199229448,143744
1419209147434733568,122492
1419209127222341633,122492
1419209088794206214,122492
1419209075066167299,130576
1419209072788656135,122492
1419209072650330113,122492
1419209065209556995,122492
1419209060952547330,2504137
1419209047627247617,122492
1419208954089906177,130576
1419208883784933379,130575
1419208859239862275,122492
1419208853665710082,122492
1419208804592349184,130575
1419208777673236484,2505264
1419208767887998981,130576
1419208700292595714,130575
1419208698602213377,130575
1419208657993027584,122492
1419208578615762946,130575
1419208545149415429,130575
1419208545149415429,130575
1419208542544793600,122492
1419208490430595073,122492
1419208466732765184,130575
1419208433715142656,130575
1419208192752455680,130575
1419208158841499655,122492
1419208155582451715,130575
1419208131020615681,122492
1419208100054142976,130575
1419208087559282700,122492
1419208083876630529,130575
1419208046081830912,2101911
1419208046081830912,130575
1419207985616670721,122492
1419207977676918786,130575
1419207846651068422,130575
1419207824396066816,122492
1419207745522130944,130575
1419207690614546436,130575
1419207676140015622,130575
1419207629323132930,122492
1419207534234116098,130575
1419207517603733504,122492
1419207448611540993,130575
1419207426859933700,130576
1419207420010582017,130575
1419207376834633728,130575
1419207361563004931,123753
1419207352629174272,130575
1419207327459155976,130575
1419207255283572738,130575
1419207237717749761,130576
1419207201365762051,130575
1419207198035480578,130575
1419207152430891009,122492
1419207144851791872,122492
1419207140770816001,132107
1419207082314633216,122492
1419207075662422016,130575
1419207068548960257,122492
1419207029164445698,122492
1419207004862574594,130575
1419206951800430592,130575
1419206942375911424,130576
1419206856233398274,122492
1419206851464286213,130575
1419206849367220224,130575
1419206799001985027,144470
1419206770229071880,130575
1419206766693257216,122492
1419206760322138115,130575
1419206737853247488,130575
1419206729254850562,122492
1419206700901355523,130575
1419206691493597185,130575
1419206673567076353,130575
1419206666424229891,122492
1419206662255116290,130575
1419206649252749323,122492
1419206626100215813,130575
1419206624871284739,130575
1419206596903653376,122492
1419206592847745025,122492
1419206576016003077,130575
1419206568935976969,144886
1419206563324055553,130575
1419206539689136131,130575
1419206531552202757,122492
1419206517975228420,130575
1419206517975228420,130575
