athlete_id,country_noc
135966,SUR
71410,IND
5952,AUS
66331,CHA
701701,NED
47378,GBR
132609,AZE
75400,RUS
136091,TTO
108573,AUS
147562,VEN
81208,FRA
146352,ROU
94545,ITA
922662,FRA
29844,FIN
14477,ETH
88931,RUS
106076,UKR
118915,USA
9669,FRA
146787,TGA
12928,FRA
2185,UKR
923899,IND
116954,FRA
65096,BDI
59915,SUI
27060,QAT
146227,ROC
101958,GRE
137691,NED
8338,THA
922529,FRA
59330,MEX
21298,BEL
125683,AUT
107685,CHN
132910,BRA
5296,JPN
114205,HUN
146313,ROU
44190,SWE
143137,GBR
116468,CHI
22822,KOR
15890,USA
6229,BRA
7687,PNG
93227,NZL
40705,USA
24211,BRA
64264,AFG
59454,NED
101960,BUL
1145,CAN
88008,SLO
920976,JPN
92340,JPN
23377,SUI
97985,CAN
111573,NOR
97018,NOR
137565,KOR
48037,HKG
129894,ECU
7651,PHI
92931,POR
46990,GBR
94291,GER
74773,POL
11508,GBR
110149,NZL
11456,SUI
38908,NED
17730,BEL
31513,YUG
48004,GRE
19063,FRG
114051,USA
88150,JPN
7385,GRE
906,KOR
44198,SWE
148458,IND
4974,ARG
109101,GRE
17102,TCH
902677,RUS
30366,HUN
57681,CUB
130341,GER
115183,PHI
100248,USA
103414,GBR
3305,ARG
71492,IRL
105921,KOR
104039,NED
97347,FRG
137619,KOR
5820,CAN
101071,RUS
901338,ESP
900322,GER
112119,BRA
78909,USA
48373,ISR
83078,USA
69325,GBR
9078,AUT
46382,EGY
41683,CRO
922535,FRA
890352,FRA
103737,GBR
133128,CHI
62048,USA
35955,BUL
148188,CZE
105820,CHN
700992,YUG
110815,ARG
42288,GBR
137801,ROC
102278,RUS
116109,GRE
81506,FRG
2303109,LTU
76083,SWE
60114,SWE
131343,PAR
72591,JPN
34639,BRA
29198,URS
2657,TCH
13671,BEL
120530,RUS
70072,GER
94293,GRE
90516,TPE
80745,GER
923712,FRA
920007,AUT
67572,FIN
24411,CHN
63098,NED
136124,TUR
29493,BUL
88748,POL
18604,FRA
65323,BEL
145775,NZL
56323,LUX
138153,SWE
3704,GHA
117244,CAN
15844,USA
27621,URS
130282,GBR
42606,FRG
67113,ESP
132745,BOT
921763,BEL
49773,POL
124178,AUS
87255,TCH
127268,AND
97693,ITA
14131,NED
69075,GBR
145079,KSA
54714,SWE
122813,CAN
94244,JPN
52113,AUS
144507,JPN
35399,AUS
6042,GER
133154,CHN
28406,FRA
14582,FRA
9652,FRA
48619,JPN
40210,URS
51963,USA
30573,JPN
85340,GBR
901443,FRA
41403,BRA
60718,USA
5556,ITA
19534,KOR
48919,KGZ
74248,NOR
111082,LUX
89819,NZL
28612,HUN
22645,ITA
39006,NED
49192,MEX
120946,JPN
59077,JPN
83904,USA
31749,GDR
124604,KOR
38153,HUN
32489,NOR
70579,GER
82988,AUT
78025,USA
21550,CZE
106452,CHN
43007,ITA
921575,USA
922850,FRA
66480,CHN
89872,CUB
57890,FIN
101188,GRE
17124,CAN
27075,QAT
131025,MAR
1062,PER
146734,SWE
8815,VEN
72962,KOR
102627,ISR
77471,KAZ
30311,GER
108656,EGY
96523,SUI
123814,AUS
145637,NGR
142433,ESP
68381,FRA
19558,MAS
53773,ESP
56004,INA
64200,CAN
8613,USA
12390,URS
100116,GRE
61954,BER
104974,ETH
130092,FRA
32741,TCH
62546,SWE
2267,ARG
42519,GER
31171,TCH
51663,VEN
28883,NED
38646,JPN
53856,FRA
16338,URU
67975,FRA
111400,NED
15515,BOL
48091,HUN
84514,URS
1005552,FRA
8799,USA
121973,POL
42788,HUN
61677,ITA
101269,ROU
100263,ITA
113795,CHN
56595,ROU
72232,JAM
89065,UKR
1005660,ESP
140639,AUS
146356,ROU
35845,BRA
35517,AUS
55302,BUL
94201,COL
1006279,KOR
66203,CAN
74017,NGR
23168,POR
38935,NED
12430,CAN
105951,GER
104323,GER
97344,FRG
105077,ROU
41925,ESP
52047,BRA
51098,USA
101845,CAN
134170,GER
41895,ESP
106595,RSA
81677,NOR
14010,AUS
38431,ITA
77212,URS
133831,FRA
97611,POL
65416,BLR
38039,GER
99506,FRA
115085,USA
127523,CAN
91910,AUT
94553,ITA
125626,NED
97125,SMR
1100166,GBR
110413,CZE
107935,PRK
901243,ECU
3047,FRA
144745,JPN
88346,OMA
141276,BRA
2102293,PER
125704,NED
95375,ITA
95006,AUS
59153,KOR
17311,CAN
6392,EGY
129089,AUS
148543,JPN
97530,FIN
41406,BIZ
93451,GBR
1302407,SLO
2484,PRK
131909,TUR
24838,ESA
72684,JPN
92030,FRA
108507,GRE
143551,GUM
46275,DEN
137348,HUN
49372,NED
27071,QAT
109779,KAZ
16117,ITA
72114,ITA
16671,POL
51922,EST
26553,MEX
140890,AUT
17593,AUT
34501,ITA
892479,USA
141829,CHN
18342,CUB
1301,CIV
116662,GER
18254,USA
134358,HUN
137533,KGZ
91550,ROU
112207,RUS
102714,MEX
97907,AUT
82337,ITA
123014,GBR
62146,CAN
125851,HUN
107301,INA
117176,CHN
13045,FRA
135288,NEP
130201,GBR
68283,FRA
82437,SWE
76052,SWE
21293,BEL
130492,HKG
95407,FRG
134514,IRL
105472,FRA
25701,HUN
146066,PUR
95860,SWE
110718,USA
900688,SWE
33528,AUS
24525,COL
86424,CHN
88376,POL
4866,ZAM
116441,RUS
124904,INA
62419,AUT
17563,AUS
3835,HUN
130257,GBR
55540,EGY
74401,PAK
147340,USA
104054,CRO
22283,GER
29163,TCH
114633,RUS
75242,RSA
111993,HUN
43115,KEN
1511,CUB
1006096,JPN
134652,ITA
34542,NED
118142,RUS
121198,COL
116834,RUS
124102,GBR
13092,ITA
74715,POL
2700044,FRA
111335,BEL
9665,FRA
118746,FRA
18065,GER
42496,FRG
47926,GER
26664,NED
60579,USA
26607,MEX
73865,NED
34317,SEN
700663,AUT
10700,SUI
9797,GDR
104489,FRA
31610,ESP
88928,RUS
1353,USA
40576,USA
89934,KAZ
132214,VEN
114822,IRL
56060,IRI
49130,MEX
131087,MHL
51620,USA
102339,UKR
534,GBR
30911,PRK
95621,ASA
77153,URS
62848,GER
59898,SEN
77143,URS
76450,SWE
89962,MEX
132766,BRA
33870,CAN
55325,BUL
7681,PHI
64709,AUS
78726,USA
67195,ESP
29378,AUT
122911,DEN
36275,CAN
128531,SUI
91817,GER
16134,USA
77685,EUN
148210,DEN
141870,CHN
51274,USA
700755,MEX
41874,ESP
922364,VEN
63540,SWE
72938,KOR
64509,AUS
100244,ITA
900668,SWE
99971,JPN
75322,RSA
49774,POL
64180,AUS
128783,USA
144639,JPN
133296,COL
134457,IND
103046,SCG
32806,TCH
70760,GRE
48007,GUA
44123,SVK
923574,BEL
19974,PAK
19518,KOR
50000,RSA
5163,AUS
4211,JAM
136417,UZB
63526,ITA
75977,SWE
81286,SWE
144234,ITA
921208,POL
112762,MDA
107985,CAN
110108,LAT
12397,CAN
57197,AUS
136854,CAN
31032,SUI
87087,ITA
37343,GBR
36295,CAN
700248,POR
98069,POL
107559,KAZ
126916,PRK
320,BEL
110170,CAN
147913,CAN
137861,ROC
16718,GER
93218,CAN
34885,ITA
146107,ROC
3006,FRA
130325,GER
89293,CUB
3301,ANG
55464,CUB
901720,JPN
148010,CAN
118927,FRA
23221,ROU
54222,HUN
702044,GBR
56686,SUI
736,CAN
5768,USA
71375,IND
700966,USA
136822,CAN
123097,MAR
136909,CAN
104941,LAT
901113,CAN
89008,SWZ
82832,CAN
49752,POL
134313,HAI
113620,RUS
147146,USA
88169,KEN
114129,RUS
84956,POL
54725,SWE
64771,AUS
55348,CAN
901664,JOR
115638,NZL
135717,RSA
34841,GRE
2000642,POR
8741,USA
56945,URS
55247,BEL
102974,JPN
117543,IRI
138046,SUI
55223,AUT
36501,DEN
142573,ESP
136367,USA
88720,JPN
111659,LBA
64232,GRE
14276,AUS
144907,KOR
100825,HUN
20864,POL
72194,IVB
50638,TUR
136762,BEL
38931,NED
62262,DEN
65782,BUR
24274,BRA
701736,PAK
4298,KEN
64281,ALG
97314,USA
70061,FRG
45382,AUT
120395,RSA
87464,POL
145403,MNE
55281,BUL
43935,RSA
129338,BRA
115567,JAM
58340,FRG
125619,NED
2304835,GBR
921401,TCH
91375,ROU
129181,BLR
145305,MEX
48853,JPN
32698,SWE
76963,TUN
96918,SUI
922263,JPN
54914,USA
34835,GER
71788,ITA
14947,CAN
143435,GER
133145,CHN
87293,SUI
7936,ROU
6971,CAN
28450,GBR
39367,POL
16830,VNM
148111,CHN
128812,FIN
96101,ITA
923494,CIV
73763,NED
18002,GBR
920922,ITA
902173,THA
2301997,UKR
23353,SUI
41522,CAN
32443,KUW
96173,ROU
43969,RUS
1100154,ARM
35412,ANZ
122827,IRI
33303,PUR
44391,TCH
68262,FRA
18058,GER
137110,FIN
50260,SWE
700236,KOR
82677,AUS
75204,ROU
12828,CAN
901182,CRO
89938,KEN
109502,UKR
74100,NOR
46787,FRA
18707,GBR
114653,POL
89716,JPN
2304847,HUN
1005090,SUI
40837,USA
144935,KOR
18107,ROU
106592,BEL
128627,SWE
74875,POL
17142,USA
148062,CHN
101561,AUS
116112,FRA
77486,URS
30900,PUR
104138,HUN
146368,RSA
45990,CAN
48797,JPN
115548,FRA
901005,AUS
42703,GUA
101051,FRA
98638,BUL
920820,ITA
58232,GBR
55988,INA
922681,FRA
81230,USA
105220,DEN
82858,SUI
52888,POL
2800020,USA
43433,NED
122665,POR
143026,GBR
128364,ROC
7537,BEL
892144,USA
142006,CRO
149214,ROC
132671,BEL
147345,USA
24118,BEL
55943,HUN
471,FRA
132951,BRA
94581,RUS
29976,FRA
136284,USA
48839,JPN
104564,TUR
48362,ISR
6102,BRA
25832,IND
3580,GER
65395,BIZ
15366,URU
109603,JPN
41000,YUG
15334,FRA
922344,USA
29311,YUG
892255,USA
900209,FIN
98861,POL
118075,GBR
70948,GUY
22049,FRA
77565,URS
701580,FIN
117802,GER
26844,NOR
76951,TUN
34846,HUN
65412,BLR
13794,CHN
68842,GBR
18687,GBR
77268,SUI
62490,POL
43413,NED
54421,KOR
73576,MEX
22067,FRA
90869,USA
920214,DEN
143333,GER
15427,BEL
901693,JPN
87907,EUN
33691,NED
95588,CAN
33721,SUI
133764,FIJ
17498,AUS
141847,CHN
23146,POL
10982,URS
127818,GER
118836,FRA
39481,ROU
109397,RUS
135326,NGR
902021,NED
76890,TPE
921661,YUG
701260,MLI
74094,NOR
38025,GER
106567,UKR
110659,ROU
70824,GRE
314,BEL
123417,SRB
145268,MEX
81807,URS
113857,CAN
57565,CAN
25034,FRA
115589,CRC
70114,GER
8094,SUD
76995,TUR
22542,HUN
105722,CUB
1700467,USA
89907,GER
3962,IRL
20037,PAK
28038,ZAM
11863,FRA
80814,CAN
4912,PAK
9584,FRA
33931,NED
18472,ESP
1613,JPN
81567,CAN
85553,SWE
144932,KOR
120896,ARM
106474,MGL
126964,RUS
136260,USA
83741,ITA
68936,GBR
73756,NED
120023,GDR
19235,IND
94467,AUS
700186,ITA
72995,KSA
142935,FRA
90368,EST
128270,POL
41853,EGY
701641,HUN
19935,NZL
10828,TCH
97636,NOR
32410,KOR
56871,TUR
125034,ESP
81800,ITA
16468,AUS
41088,ARG
61310,IRL
124439,ITA
77939,USA
99932,POL
33227,KGZ
80735,AUS
108963,EGY
45504,BEL
932,KOR
96298,ITA
97502,JPN
106063,UKR
48708,JPN
25440,GER
26967,POL
1805396,FRA
700401,MEX
132061,USA
43477,NOR
5367,USA
18428,ESP
144781,KAZ
55916,GUA
103847,KOR
109122,JPN
133200,CHN
13984,ARG
130096,FRA
104044,ESP
130107,FRA
44456,TPE
131538,RSA
923433,GRE
99562,BLR
74825,POL
124314,TUR
81442,GDR
36643,UAR
72746,KEN
133758,FIJ
127683,FIN
83620,SWE
101801,KOR
74524,PHI
143306,GER
30602,JPN
98613,BEL
125271,CZE
59860,RUS
135170,MEX
27411,THA
32298,JPN
62828,ROU
65957,CAN
145545,NED
3858,INA
45877,CAN
29306,YUG
921691,IND
81064,SUI
63885,HUN
110312,UKR
1805340,FRA
128380,RUS
20510,AUS
116427,GBR
15815,JPN
71768,ITA
21407,CAN
18567,FIN
102635,GRE
892541,USA
113619,RUS
28072,AUS
45019,AUS
16120,ARG
920454,GBR
27208,SWE
88669,POL
68082,FRA
34324,CRC
58935,ITA
1949,JPN
143037,GBR
69651,GDR
49116,MEX
96700,SUI
12029,MEX
8780,USA
43336,MEX
128466,SUI
56893,URS
85843,USA
23783,USA
13901,THA
5509,HUN
57781,EGY
41956,FIN
40288,URS
117309,AUS
140465,ARG
16617,USA
112568,GER
2504595,BRA
108645,CRO
700702,ESP
148411,GER
1005018,CAN
104587,KGZ
73657,MRI
24021,AUS
66050,CAN
923862,USA
83253,AUS
21166,AUT
55912,GUA
22851,KUW
8575,URU
129916,EGY
71910,ITA
90471,NZL
85695,FRG
74398,PAK
4641,MGL
72384,JPN
135778,ROC
2467,POL
104764,CHN
55470,CUB
2303125,GBR
47920,GER
6112,FIN
120897,RUS
5055,AUS
10018,HKG
5908,SEN
6961,ITA
922439,USA
9072,AUT
144140,ITA
1700449,BEL
27050,QAT
133774,FIJ
70119,FRG
55947,HUN
85461,SWE
11777,AUS
71268,HUN
115374,CUB
28971,POR
129571,CHN
42085,FRA
55634,FRA
60269,TUR
141919,CIV
45071,AUS
921736,SUI
588,GBR
86477,TTO
79109,USA
73633,MOZ
44799,USA
70994,HAI
128990,AUS
92721,USA
4214,JAM
9658,FRA
70080,GER
117715,KOR
13482,GBR
108192,UKR
4153,ITA
131894,TUR
138314,USA
137093,FIN
113291,NED
920303,FRA
103932,CYP
118957,SUI
30743,NED
77636,URS
77647,EUN
142914,FRA
98914,SWE
69419,GBR
126343,SUI
127165,ESP
134215,GER
900400,GER
93830,UKR
61834,CAN
90777,CHN
56756,SYR
131537,RSA
9856,GDR
66017,CAN
920980,JPN
112051,RUS
37983,FRG
41673,CRC
13122,SUI
41256,AZE
44824,VEN
60820,VEN
27315,SYR
98059,POL
107849,GER
36889,FRA
9614,FRA
137182,FRA
44099,SUI
85660,SUI
5266,CHN
693,BLR
130606,ISL
122048,CUB
55761,GBR
122191,SRB
15012,GER
111643,TUN
59242,LAT
134207,GER
4899,PAK
9993,GER
88516,CZE
700586,NOR
85118,GBR
3676,GDR
902364,USA
143698,HUN
643,AUT
24529,COL
99311,NOR
113529,LAT
47533,GDR
11692,GBR
100553,CAN
90268,SWE
76488,SYR
1700459,FRA
131161,NED
14373,USA
30667,LUX
86723,GBR
24814,EGY
143857,IRL
700904,NGR
115428,MEX
79335,YAR
66514,CHN
29849,FIN
130818,JPN
85331,URS
7000,BRA
97849,NOR
48164,HUN
96189,ROU
5180,KOR
72908,KOR
61911,GBR
39176,NZL
120855,IND
24849,ESP
21698,FIN
110163,SUI
99115,RUS
36271,CAN
40735,USA
10755,SWE
48147,CAN
62881,GRE
95718,JPN
97501,JPN
147295,USA
8570,URS
36064,CAN
31398,USA
84756,POL
77036,UAE
901994,NED
78535,USA
74932,POR
2425,ESP
28737,ITA
99684,SUI
118126,NED
60351,TUR
117201,RUS
95989,POL
72007,ITA
133689,ESP
126146,NZL
50302,SWE
77757,USA
11656,BEL
77596,URS
39342,POL
18651,FRA
56759,SYR
133008,CAN
143487,GER
50569,THA
28328,ESP
81334,NOR
85774,TCH
135600,PUR
2000555,ROU
2103558,HON
134300,GUA
63264,GRE
123587,POL
59710,POR
30518,ITA
99721,FIN
31874,CAN
39577,ROU
122944,GBR
121007,PLW
72580,JPN
107163,UKR
106852,AZE
82418,AUT
71293,HUN
136945,CHN
142758,FRA
7430,ALG
38546,JPN
122405,EGY
131245,NOR
902280,USA
121656,AZE
141933,COD
901596,IRI
1574,ITA
142434,ESP
96552,USA
111383,ARG
148079,CHN
141691,CHN
137837,ROC
33225,POL
99958,LAT
62570,JPN
112188,TJK
2304886,NED
7596,BRA
1847,EGY
42889,ISR
129865,DEN
30775,NOR
922524,BEL
120693,JPN
116261,PUR
75131,ROU
42939,ITA
132627,AZE
901407,FRA
28858,NED
61537,GBR
132877,BRA
62753,ARG
71325,HUN
700933,CMR
79340,YEM
1764,DEN
124605,KOR
28097,BEL
71677,ISL
702003,GBR
15229,AUT
68062,FRA
143700,INA
10316,MEX
33556,BRA
135497,POL
99262,SUI
66409,CHI
103834,TGA
27956,YUG
22765,JPN
56294,LAT
124287,EGY
144583,JPN
98303,ARG
120862,JPN
136454,VEN
19131,IND
96421,SUI
70380,GER
120641,JPN
901652,ITA
31858,BRA
39747,SUI
15741,NZL
479,FRA
97370,SUI
900003,AUS
18437,ESP
1334,COL
89671,SWE
22577,IRL
141448,CAN
58448,GER
134532,IRL
126278,SUI
33344,ESP
127631,ESP
24990,FIN
48070,HKG
86061,CAN
128129,LAT
37772,GER
110104,SWE
92487,HUN
1788,DOM
113482,USA
702030,ASA
105261,RUS
709,BRA
12109,CAN
5656,PHI
66584,CIV
31040,SUI
56384,MYA
22749,ITA
118778,EST
116665,CHN
16458,ITA
19525,KOR
114402,JAM
90113,BAR
125218,CZE
7560,BEN
10886,TCH
891331,FRA
114688,UGA
146582,SRB
30748,NED
99859,POL
104775,UZB
31961,CRO
7243,CAN
46572,ESP
71654,ISL
902096,POR
31199,TCH
95533,SUI
134839,KAZ
136146,TUR
120144,MAS
28909,NZL
66532,CHN
124916,VEN
134005,GBR
77283,URS
123632,ARG
55324,BUL
94891,USA
84011,YUG
113254,HUN
29856,FIN
8217,TAN
15033,GBR
44784,USA
111482,COL
901747,JPN
89574,YUG
922566,HUN
63739,FIN
143668,HUN
91278,CHN
38222,IRL
8714,USA
119412,RUS
28217,CAN
700980,ARG
81364,JPN
45861,CAN
53511,BEL
24661,DEN
47143,GBR
63700,GBR
46814,FRA
94834,AUS
92747,SCG
24836,ESA
32078,FRG
52936,ROU
110554,FIN
74330,NZL
62612,DEN
55499,DEN
63210,FIN
15263,JAM
135583,POR
2304802,BEL
921802,NOR
130918,KGZ
146402,RSA
94569,KOR
92672,ROU
115068,SUI
151,GER
85899,GBR
70502,GER
101814,BRA
8423,TUR
57553,CAN
93169,UAE
923774,URS
59302,MAR
43581,NZL
128295,ROU
95248,FIN
122675,GBR
20647,FRA
131061,MEX
146231,ROC
38643,JPN
107393,GRE
140631,AUS
72414,JPN
49613,NZL
82107,FIN
105789,IRQ
120242,CAN
60622,USA
11043,USA
48731,JPN
148165,CZE
15562,IRL
1854,EGY
58394,FRG
68374,FRA
14866,NOR
93730,GER
54615,ROU
88222,LAT
87498,FRA
48855,JPN
118892,SUI
99807,BLR
69535,GBR
66580,CIV
920247,DEN
97717,SUI
105445,BRA
88080,AUT
61113,SWE
134155,GER
48951,KOR
145324,MEX
132987,BUL
88069,NOR
111357,ITA
11786,BEL
144652,JPN
24398,CHI
5615,FRG
95465,AUT
33083,YUG
142013,CUB
19684,NED
129305,BRA
19355,JPN
93614,KUW
77857,USA
59644,POL
13047,ITA
73079,LAT
72754,KEN
119771,NED
61817,AUT
700563,SUD
30785,NOR
85906,CHN
117849,CRO
32059,FRG
94343,AUS
1006186,BRA
83894,MGL
1005150,TCH
45786,CAN
23521,TUN
36043,CAN
80711,CAN
1005783,TUR
17789,CAN
66477,CHN
78090,USA
111205,NOR
145439,NED
80885,GER
53200,URS
93178,USA
28152,BUL
17835,FRA
901704,JPN
47489,GDR
105265,CHN
83832,GUM
128960,AUS
70445,GER
4976,ARG
81477,HUN
114461,ITA
67949,FRA
64824,AUS
12361,ITA
43606,PAR
126271,SUI
1805,ECU
110256,ITA
10787,SWE
45463,BEL
17157,BEL
69777,GDR
50850,URS
109964,FRA
106509,ARG
37515,GBR
116132,EGY
890112,FRA
127477,CAN
14376,SUI
42474,GER
900958,AUS
5232,ESP
66716,CUB
81289,GER
5776,MAR
81746,AUT
82004,FRG
105172,UZB
701061,BRA
146621,SUD
70913,GUA
63889,FRA
7826,PUR
96905,USA
12484,ESP
73439,MEX
105625,ROU
55619,FIN
19904,NZL
27857,VEN
700429,ITA
4194,ITA
114907,RUS
95660,ITA
143254,GER
6198,CHI
117897,BAR
2763,USA
117285,ITA
51334,USA
27701,USA
111946,ROU
37944,GER
7946,ROU
39658,RUS
19189,IND
109645,AUT
890812,FRA
27258,SWE
47875,FRG
61553,SWE
95556,ITA
131727,SUI
70054,GER
67338,EST
146635,SUI
78580,USA
7366,CHN
56429,NGR
6934,YUG
90601,KAZ
101696,AUT
78419,USA
66147,CAN
51418,USA
114832,RSA
126899,GBR
94897,USA
141742,CHN
53982,GER
68940,GBR
98197,YUG
900208,FIN
97240,FRG
73004,KSA
599,HKG
8798,USA
17027,ITA
39297,POL
112441,GBR
31403,USA
9810,GDR
35161,USA
110630,USA
3897,IND
2814,IOA
124584,HKG
20500,AUS
25934,IRQ
67806,FIN
700447,SVK
138115,SVK
101172,RUS
73157,LES
92975,UKR
14482,ITA
115505,KEN
136235,USA
129335,BRA
75296,RSA
147090,URU
132401,ARG
105875,RSA
88108,FIN
44181,SWE
114904,HUN
123281,HON
921679,GBR
130559,IND
129790,COL
86248,GDR
900416,GER
140624,AUS
92442,UKR
74154,NOR
120449,ROC
78737,USA
48371,ISR
14805,TPE
71441,IND
29580,CUB
81593,CAN
44927,ARG
106968,CAN
19880,NZL
129195,BLR
147996,CAN
148449,GRE
69452,GBR
28941,POL
100317,GBR
104046,IRL
31419,USA
5607,ESP
92571,GBR
67969,FRA
78928,USA
923716,FRG
923829,ITA
124837,ESP
100951,NED
58110,FRA
72681,JPN
55892,GRE
87767,FIN
133543,ECU
33757,BRA
145233,MEX
11849,FRA
35131,URU
75806,SUI
27366,TCH
107906,RUS
68396,FRA
42055,FIN
29122,TCH
17064,BEL
67395,ETH
25991,ITA
37710,GER
17638,GBR
38240,IRL
19272,IND
96406,SUI
147713,HKG
36391,CUB
55485,DEN
63637,ISR
146353,ROU
123823,AUS
124378,GBR
48950,KOR
11516,SWE
38434,ITA
25060,FRA
114368,EST
85738,USA
54337,ITA
58450,FRG
10008,HKG
1006224,USA
82909,GDR
95654,AUS
81360,FIN
113472,JPN
78775,USA
21536,CUB
126587,USA
75996,SWE
120120,COL
49618,NZL
105350,RUS
63962,ESP
44424,THA
5449,URS
42355,GBR
20556,CAN
86913,GBR
127280,AUS
143489,GHA
14632,MAS
63245,GBR
88472,RUS
24724,EGY
701071,EST
920159,BEL
83373,BUL
130689,ITA
117294,JPN
145304,MEX
101468,ITA
902358,USA
70961,GUY
113011,MDA
123938,MDA
921024,LAT
126641,USA
3969,IRL
6468,CHN
30723,MEX
1022,NGR
526,FRG
146912,TUN
66939,DEN
96826,CAN
34497,MON
82772,LTU
98201,EST
27174,SWE
138286,USA
135901,SRB
920713,GER
149093,USA
41834,EGY
103415,FRA
10922,UKR
72692,GER
121681,MEX
124626,ARG
920657,GER
32847,EUN
19906,NZL
100015,GER
32124,FRG
24,FRA
123689,LAT
923147,USA
97674,FIN
132982,BUL
120501,RUS
131350,PER
20080,PAK
86637,EST
2304807,BEL
101634,CAN
123692,LAT
920561,GBR
96950,TCH
43658,PHI
126852,KAZ
71928,ITA
25709,HUN
36264,CAN
118751,SWE
147389,USA
17885,FRA
6511,CHN
94496,EGY
124138,ARG
30057,GBR
129485,CAN
8877,YUG
20973,URS
88494,RUS
700533,JPN
64774,ANZ
132845,BRA
143263,GER
64132,NOR
116070,CHN
58888,ITA
102092,CHN
32708,SWE
67634,FIN
48089,HUN
117213,ARM
38580,JPN
29671,DEN
43668,PHI
892514,USA
115578,HUN
136952,CHN
72371,JPN
113618,RUS
92919,NZL
3886,IND
46882,FRA
27868,YUG
82786,NZL
10895,TCH
5334,CUB
36805,FIN
60994,AUS
2291,CHN
55684,FRA
13542,BOL
117295,GBR
19472,KEN
11929,CAN
131294,NZL
135490,POL
30953,ROU
108179,BEL
16509,FRG
890504,FRA
60208,TCH
143926,IRL
134178,GER
53898,FRA
117181,KAZ
74850,POL
82129,GBR
75072,QAT
135852,SGP
117319,BLR
110427,GBR
107013,GRE
145845,PAK
105447,POL
71504,IRL
107353,AUS
32158,HUN
7152,JPN
62210,SWE
10631,RSA
107184,CAN
61869,GBR
53466,AUT
41877,ESP
1700474,TCH
126219,ESP
902191,TPE
82023,ITA
70214,FRG
64760,AUS
52160,CHN
23524,TUN
52278,ESP
144912,KOR
128639,TPE
69938,FRG
16983,NED
110178,DEN
142851,FRA
16240,ITA
135306,NGR
110689,LAT
144060,ITA
141002,BEL
130597,IRL
74755,POL
3671,FRG
123077,TUR
71544,IRL
78894,USA
32198,HUN
923256,ESP
114969,TAN
80610,GBR
902222,TUR
4474,MAD
11902,FRA
88876,AUS
902326,USA
10717,TCH
19685,NED
119638,NOR
102246,GER
99717,NOR
88742,URS
16896,URS
902257,USA
54567,NED
39442,POR
66589,CIV
72784,KEN
128671,USA
4516,MAR
110709,USA
1005851,FRA
106751,BEL
92010,NOR
2103873,LCA
88953,SLO
41983,FIN
922962,NOR
29888,FRA
42124,FRA
108009,AUS
86378,GDR
29261,USA
113570,ESP
13796,ARG
68352,FRA
118360,GER
49967,ROU
40303,URS
52701,KOR
19040,FRG
99473,USA
93883,CHN
33226,POL
68566,GAB
112823,MAS
21335,BOL
62340,BAH
57648,CUB
69213,GBR
145113,LAT
900810,USA
19965,PAK
131665,SGP
95669,SUI
123094,FRA
93186,USA
82955,CAN
56030,IRI
82303,CAN
4848,NOR
59843,RSA
7255,JPN
99496,ITA
102939,IRQ
118724,EST
148103,CHN
31371,USA
68527,FRA
46326,DEN
41129,AUS
86174,SUI
38094,HKG
901403,FRA
38959,NED
71866,ITA
112350,IND
81583,AUT
3027,FRA
44022,SMR
95115,UKR
82428,FRG
74957,POR
148701,NOR
119092,KOR
33254,ARG
144313,JPN
109941,KOR
87697,FIN
67675,FIN
16470,AUT
22696,ITA
63813,SWE
86036,ARM
900785,USA
18545,ESP
109078,CAN
13383,GDR
81394,CAN
26964,POL
12853,FRA
110898,FRA
52573,JPN
1462,CHN
31827,AUT
81465,CAN
133376,CUB
83085,CHN
2102383,ROU
113277,SUI
124699,FRA
154,GER
118427,DEN
18952,GER
17221,GBR
122492,IND
48666,JPN
2304908,TCH
96843,SWE
701385,USA
923916,POL
92771,AUT
120351,ROC
1700084,CUB
44225,SWE
142307,EGY
72879,KOR
147795,GUA
78645,USA
133240,COK
99030,CAN
42849,IND
45472,BEL
42780,HUN
81897,FIN
921800,URU
111694,GER
32303,JPN
119582,NZL
135037,LTU
88653,POL
113610,LTU
55771,GBR
120093,LBN
88360,POL
11264,NED
48392,ITA
36189,CAN
1202189,ANZ
8221,TAN
65223,BEL
120403,RUS
91957,SWE
25380,GER
56119,ITA
6863,SUI
132668,BEL
32247,ISL
2191,URS
136536,ROC
132382,ARG
922531,FRA
98982,USA
53654,CHN
133942,FRA
129160,BHU
80955,GDR
2462,FRA
112871,KOR
3912,IRI
44611,USA
99235,GDR
70962,GUY
25373,GER
137663,LAT
2303030,HUN
22652,ITA
141203,BRA
10975,URS
101419,CAN
11859,CHI
41304,BEL
901089,CAN
143048,GBR
1005153,TCH
144370,JPN
2368,DEN
47866,GER
6643,CAN
14006,BEL
90004,RUS
1005133,ROU
95010,AZE
921425,TCH
50763,URS
95656,TCH
890910,GBR
58766,IRI
40574,USA
130322,GER
91696,GER
80733,GER
41788,DEN
62500,NOR
1464,TPE
34481,JPN
66436,CHN
125342,MON
69672,GER
14935,SWE
56409,NED
100927,ROU
85061,NED
101576,AUS
2909,ETH
135143,MEX
48829,JPN
99321,TUR
117263,RSA
108939,RSA
901291,ESP
115641,SUI
900544,NOR
77420,URS
146723,SWE
77953,USA
95678,AUT
78321,USA
71377,IND
67104,ESA
99313,NOR
116445,BLR
10526,POL
87455,YUG
80296,FRA
130263,GBR
142545,ESP
10506,POL
37572,GDR
